0.000,19.000,100.000,0.000,79.254,69.295
1.000,19.000,100.000,0.000,76.918,69.633
2.000,19.000,100.000,0.000,76.573,69.601
3.000,19.000,100.000,0.000,76.316,69.191
4.000,19.000,100.000,0.000,76.504,69.506
5.000,19.000,100.000,0.000,78.650,71.156
6.000,19.000,100.000,0.000,77.523,70.375
7.000,19.000,100.000,0.000,77.210,70.115
8.000,19.000,100.000,0.000,78.471,70.986
9.000,19.000,100.000,0.000,77.395,70.373
10.000,13.000,100.000,0.383,44.296,25.753
11.000,20.000,100.000,0.331,41.437,24.685
12.000,19.000,100.000,0.289,41.266,23.901
13.000,23.000,100.000,0.287,43.390,26.687
14.000,27.000,100.000,0.314,43.947,26.602
15.000,30.000,100.000,0.287,41.315,24.328
16.000,22.000,100.000,0.312,41.347,24.859
17.000,26.000,100.000,0.343,42.284,24.815
18.000,58.000,100.000,0.310,43.862,26.832
19.000,32.000,100.000,0.279,43.832,26.586
20.000,39.000,100.000,0.299,41.100,24.146
21.000,22.000,100.000,0.304,41.009,24.574
22.000,26.000,100.000,0.311,41.031,23.656
23.000,18.000,100.000,0.317,43.385,26.359
24.000,26.000,100.000,0.323,44.120,26.660
25.000,29.000,100.000,0.324,41.880,24.504
26.000,34.000,100.000,0.319,41.605,24.459
27.000,19.000,100.000,0.304,41.754,24.001
28.000,44.000,100.000,0.321,42.157,25.365
29.000,25.000,100.000,0.323,43.431,26.416
30.000,22.000,100.000,0.318,41.361,24.319
31.000,25.000,100.000,0.345,41.254,24.612
32.000,59.000,100.000,0.332,41.102,23.794
33.000,22.000,100.000,0.326,42.570,25.942
34.000,26.000,100.000,0.345,43.657,26.508
35.000,14.000,100.000,0.334,41.073,24.236
36.000,41.000,100.000,0.321,41.107,24.607
37.000,32.000,100.000,0.327,41.205,23.831
38.000,42.000,100.000,0.330,42.966,26.312
39.000,48.000,100.000,0.301,43.364,26.318
40.000,22.000,100.000,0.307,42.990,23.795
41.000,30.000,100.000,0.319,40.668,24.126
42.000,29.000,100.000,0.345,40.236,23.219
43.000,44.000,100.000,0.337,41.998,25.959
44.000,45.000,100.000,0.325,40.104,23.827
45.000,39.000,100.000,0.327,40.224,24.113
46.000,36.000,100.000,0.326,41.535,23.747
47.000,35.000,100.000,0.329,40.590,24.012
