0.000,48.000,100.000,0.000,84.837,75.023
1.000,48.000,100.000,0.000,82.558,74.967
2.000,48.000,100.000,0.000,82.428,74.906
3.000,48.000,100.000,0.000,82.473,74.783
4.000,48.000,100.000,0.000,82.848,75.148
5.000,48.000,100.000,0.000,82.976,75.265
6.000,48.000,100.000,0.000,76.083,69.655
7.000,48.000,100.000,0.000,68.401,62.074
8.000,48.000,100.000,0.000,68.360,61.992
9.000,48.000,100.000,0.000,68.525,62.196
10.000,27.000,100.000,0.397,31.936,16.670
11.000,35.000,100.000,0.343,30.256,15.795
12.000,32.000,100.000,0.346,30.439,15.825
13.000,40.000,100.000,0.357,30.446,15.940
14.000,46.000,100.000,0.352,30.428,16.002
15.000,43.000,100.000,0.356,30.487,15.952
16.000,42.000,100.000,0.364,30.173,15.734
17.000,45.000,100.000,0.376,30.557,15.984
18.000,39.000,100.000,0.370,30.620,15.918
19.000,56.000,100.000,0.369,30.301,15.773
20.000,52.000,100.000,0.371,30.294,15.851
21.000,58.000,100.000,0.381,30.432,15.824
22.000,50.000,100.000,0.385,30.490,15.973
23.000,53.000,100.000,0.383,30.486,15.882
24.000,51.000,100.000,0.390,30.297,15.886
25.000,58.000,100.000,0.383,30.569,15.968
26.000,64.000,100.000,0.394,30.322,15.766
27.000,60.000,100.000,0.409,30.641,15.929
28.000,55.000,100.000,0.411,32.084,16.313
29.000,59.000,100.000,0.417,35.667,18.606
30.000,58.000,100.000,0.417,35.549,18.434
31.000,58.000,100.000,0.411,35.704,18.396
32.000,64.000,100.000,0.424,35.610,18.389
33.000,51.000,100.000,0.418,35.577,18.363
34.000,59.000,100.000,0.420,35.596,18.504
35.000,56.000,100.000,0.415,32.607,16.811
36.000,58.000,100.000,0.407,30.299,15.809
37.000,42.000,100.000,0.395,30.663,16.048
38.000,68.000,100.000,0.412,30.425,15.839
39.000,68.000,100.000,0.411,30.320,15.917
40.000,56.000,100.000,0.421,30.373,15.870
41.000,55.000,100.000,0.407,30.330,15.831
42.000,69.000,100.000,0.406,30.395,15.974
43.000,70.000,100.000,0.397,30.347,15.783
44.000,63.000,100.000,0.407,30.489,16.058
45.000,52.000,100.000,0.398,30.401,15.767
46.000,68.000,100.000,0.412,30.701,16.068
47.000,57.000,100.000,0.405,30.477,15.917
48.000,54.000,100.000,0.408,30.337,15.888
49.000,58.000,100.000,0.405,30.399,15.833
50.000,70.000,100.000,0.422,30.518,16.065
51.000,65.000,100.000,0.441,30.985,16.050
52.000,58.000,100.000,0.434,35.428,18.333
53.000,68.000,100.000,0.447,35.790,18.643
54.000,62.000,100.000,0.428,35.689,18.482
55.000,55.000,100.000,0.441,35.159,18.329
56.000,59.000,100.000,0.427,35.409,18.278
57.000,72.000,100.000,0.419,35.433,18.337
58.000,77.000,100.000,0.433,35.440,18.343
59.000,52.000,100.000,0.446,35.274,18.391
60.000,80.000,100.000,0.419,34.385,17.840
61.000,63.000,100.000,0.451,34.154,17.721
62.000,69.000,100.000,0.442,33.639,17.442
63.000,65.000,100.000,0.451,34.559,18.285
64.000,77.000,100.000,0.461,34.160,17.782
65.000,71.000,100.000,0.461,34.325,17.828
66.000,74.000,100.000,0.462,34.251,17.867
67.000,75.000,100.000,0.452,34.567,18.062
68.000,73.000,100.000,0.498,33.098,17.154
69.000,53.000,100.000,0.474,33.022,17.051
70.000,66.000,100.000,0.475,33.450,17.436
71.000,81.000,100.000,0.488,33.375,17.210
72.000,79.000,100.000,0.497,33.308,17.248
73.000,78.000,100.000,0.544,33.308,17.297
74.000,60.000,100.000,0.548,33.144,17.290
75.000,76.000,100.000,0.519,33.054,17.148
76.000,56.000,100.000,0.555,33.146,17.145
77.000,68.000,100.000,0.495,33.125,17.225
78.000,75.000,100.000,0.561,33.096,17.132
79.000,50.000,100.000,0.543,34.088,17.596
80.000,67.000,100.000,0.484,33.987,17.658
81.000,70.000,100.000,0.539,34.047,17.762
82.000,62.000,100.000,0.549,33.680,17.536
83.000,83.000,100.000,0.553,33.586,17.530
84.000,62.000,100.000,0.564,33.577,17.495
85.000,74.000,100.000,0.556,33.807,17.470
86.000,82.000,100.000,0.578,33.733,17.532
87.000,46.000,100.000,0.568,34.158,17.762
88.000,62.000,100.000,0.498,34.249,17.725
89.000,40.000,100.000,0.573,34.048,17.647
90.000,79.000,100.000,0.451,33.828,17.525
91.000,72.000,100.000,0.570,34.374,17.950
92.000,72.000,100.000,0.593,34.180,17.740
93.000,63.000,100.000,0.534,34.473,17.774
94.000,75.000,100.000,0.571,34.193,18.050
95.000,67.000,100.000,0.582,37.173,20.791
96.000,68.000,100.000,0.552,37.492,20.596
97.000,72.000,100.000,0.574,34.258,17.738
98.000,34.000,100.000,0.587,33.918,17.646
99.000,61.000,100.000,0.485,34.318,17.659
100.000,71.000,100.000,0.517,34.742,18.515
101.000,66.000,100.000,0.530,37.908,21.282
102.000,74.000,100.000,0.581,37.511,20.552
103.000,79.000,100.000,0.585,33.832,17.665
104.000,75.000,100.000,0.576,33.760,17.621
105.000,71.000,100.000,0.545,34.163,17.533
106.000,72.000,100.000,0.605,33.659,17.687
107.000,72.000,100.000,0.584,37.113,20.557
108.000,64.000,100.000,0.551,37.559,20.524
109.000,71.000,100.000,0.558,34.808,18.160
110.000,43.000,100.000,0.586,34.379,17.831
111.000,22.000,100.000,0.500,34.746,17.953
112.000,65.000,100.000,0.523,34.719,18.299
113.000,66.000,100.000,0.512,36.072,19.789
114.000,72.000,100.000,0.598,36.719,20.246
115.000,68.000,100.000,0.554,34.077,17.789
116.000,60.000,100.000,0.595,33.869,17.664
117.000,65.000,100.000,0.542,34.431,17.556
118.000,66.000,100.000,0.575,34.126,17.887
119.000,76.000,100.000,0.569,36.168,19.781
120.000,71.000,100.000,0.576,36.865,20.415
121.000,76.000,100.000,0.527,34.074,17.702
122.000,67.000,100.000,0.577,33.887,17.635
123.000,67.000,100.000,0.544,34.106,17.575
124.000,64.000,100.000,0.579,33.853,17.693
125.000,12.000,100.000,0.569,36.659,20.431
126.000,66.000,100.000,0.534,37.048,20.436
127.000,66.000,100.000,0.602,33.664,17.582
128.000,75.000,100.000,0.599,34.417,17.765
129.000,55.000,100.000,0.595,33.137,17.012
130.000,29.000,100.000,0.543,32.894,17.196
131.000,79.000,100.000,0.507,35.579,19.812
132.000,76.000,100.000,0.595,32.963,17.293
133.000,64.000,100.000,0.557,32.846,17.074
134.000,64.000,100.000,0.572,34.341,18.663
135.000,49.000,100.000,0.593,33.189,17.231
136.000,72.000,100.000,0.543,33.243,17.654
137.000,78.000,100.000,0.598,35.583,19.883
138.000,67.000,100.000,0.602,32.811,17.166
139.000,67.000,100.000,0.586,32.654,16.970
140.000,56.000,100.000,0.573,32.953,16.956
141.000,68.000,100.000,0.586,32.790,17.278
142.000,72.000,100.000,0.600,35.653,19.893
143.000,73.000,100.000,0.605,34.834,18.721
144.000,68.000,100.000,0.613,32.736,17.149
145.000,60.000,100.000,0.589,33.352,17.651
146.000,48.000,100.000,0.615,33.090,17.052
147.000,79.000,100.000,0.590,32.638,17.191
148.000,70.000,100.000,0.595,35.483,19.718
149.000,72.000,100.000,0.582,32.821,17.186
150.000,71.000,100.000,0.569,32.633,17.100
151.000,76.000,100.000,0.595,34.175,18.366
152.000,77.000,100.000,0.608,33.110,17.163
153.000,73.000,100.000,0.611,33.127,17.543
154.000,33.000,100.000,0.589,35.683,19.751
155.000,63.000,100.000,0.581,32.653,17.135
156.000,70.000,100.000,0.618,32.684,17.002
157.000,67.000,100.000,0.611,33.044,17.005
158.000,77.000,100.000,0.573,32.589,17.120
159.000,73.000,100.000,0.582,35.781,20.195
160.000,36.000,100.000,0.619,35.855,19.706
161.000,78.000,100.000,0.602,32.397,16.989
162.000,39.000,100.000,0.619,32.742,16.949
163.000,67.000,100.000,0.569,32.910,17.125
164.000,78.000,100.000,0.563,32.760,17.160
165.000,64.000,100.000,0.623,35.671,20.036
166.000,66.000,100.000,0.602,33.319,17.633
167.000,52.000,100.000,0.602,32.790,17.035
168.000,71.000,100.000,0.609,34.274,18.389
169.000,76.000,100.000,0.606,32.961,17.128
170.000,66.000,100.000,0.622,33.050,17.344
171.000,70.000,100.000,0.582,35.614,19.911
172.000,66.000,100.000,0.618,32.905,17.122
173.000,67.000,100.000,0.589,32.462,16.910
174.000,67.000,100.000,0.574,33.131,17.129
175.000,58.000,100.000,0.631,32.872,17.132
176.000,70.000,100.000,0.620,34.441,18.837
177.000,56.000,100.000,0.627,35.540,19.761
178.000,77.000,100.000,0.584,32.652,17.028
179.000,69.000,100.000,0.610,32.749,17.012
180.000,69.000,100.000,0.603,33.034,16.943
181.000,74.000,100.000,0.612,32.598,17.224
182.000,75.000,100.000,0.600,35.591,19.913
183.000,69.000,100.000,0.623,34.697,18.634
184.000,76.000,100.000,0.600,32.962,17.168
185.000,72.000,100.000,0.622,33.569,17.716
186.000,72.000,100.000,0.605,32.875,17.079
187.000,60.000,100.000,0.610,32.624,17.099
188.000,66.000,100.000,0.613,35.542,19.786
189.000,66.000,100.000,0.614,32.951,17.124
190.000,72.000,100.000,0.611,32.939,17.189
191.000,69.000,100.000,0.620,33.701,17.936
192.000,67.000,100.000,0.611,33.219,17.268
193.000,67.000,100.000,0.628,33.884,18.229
194.000,66.000,100.000,0.569,35.605,19.885
195.000,62.000,100.000,0.630,33.015,17.088
196.000,75.000,100.000,0.594,32.873,17.094
197.000,65.000,100.000,0.609,33.008,17.117
198.000,76.000,100.000,0.630,33.191,17.287
199.000,65.000,100.000,0.618,35.866,20.240
200.000,80.000,100.000,0.622,35.221,19.328
