0.000,33.871,100.000,0.000,82.370,79.686
1.000,66.129,100.000,0.000,78.973,76.752
2.000,66.129,100.000,0.000,77.239,74.982
3.000,33.871,100.000,0.000,75.413,73.089
4.000,61.290,100.000,0.000,76.879,74.628
5.000,51.613,100.000,0.000,79.300,77.091
6.000,59.677,100.000,0.000,78.697,76.475
7.000,64.516,100.000,0.000,76.469,74.167
8.000,59.677,100.000,0.000,77.228,74.946
9.000,53.226,100.000,0.000,77.548,75.289
10.000,66.129,100.000,0.605,27.150,16.057
11.000,59.677,100.000,0.641,26.471,15.743
12.000,66.129,100.000,0.554,26.191,15.658
13.000,33.871,100.000,0.545,26.184,15.707
14.000,33.871,100.000,0.533,26.088,15.603
15.000,66.129,100.000,0.629,26.080,15.685
16.000,70.968,100.000,0.620,26.284,15.663
17.000,33.871,100.000,0.578,25.972,15.604
18.000,66.129,100.000,0.620,26.375,15.836
19.000,33.871,100.000,0.632,26.114,15.655
20.000,69.355,100.000,0.614,26.081,15.661
21.000,43.548,100.000,0.596,26.187,15.629
22.000,48.387,100.000,0.617,26.097,15.551
23.000,61.290,100.000,0.605,26.245,15.700
24.000,62.903,100.000,0.590,23.918,13.490
25.000,46.774,100.000,0.569,22.509,13.315
26.000,70.968,100.000,0.578,22.416,13.218
27.000,66.129,100.000,0.575,22.592,13.244
28.000,66.129,100.000,0.602,22.718,13.415
29.000,66.129,100.000,0.620,22.458,13.289
30.000,33.871,100.000,0.566,22.604,13.359
31.000,66.129,100.000,0.614,22.446,13.170
32.000,48.387,100.000,0.602,22.515,13.328
33.000,46.774,100.000,0.611,22.574,13.361
34.000,33.871,100.000,0.605,22.548,13.213
35.000,67.742,100.000,0.611,22.542,13.244
36.000,62.903,100.000,0.587,22.606,13.244
37.000,48.387,100.000,0.566,22.434,13.189
38.000,64.516,100.000,0.545,22.568,13.298
39.000,53.226,100.000,0.584,22.424,13.284
40.000,41.935,100.000,0.536,22.526,13.266
41.000,64.516,100.000,0.578,22.544,13.208
42.000,56.452,100.000,0.569,22.414,13.208
43.000,48.387,100.000,0.575,22.568,13.236
44.000,59.677,100.000,0.545,22.691,13.430
45.000,43.548,100.000,0.563,25.148,15.650
46.000,46.774,100.000,0.527,26.177,15.785
47.000,64.516,100.000,0.536,26.198,15.758
48.000,41.935,100.000,0.524,26.113,15.742
49.000,54.839,100.000,0.536,26.358,15.938
50.000,41.935,100.000,0.554,26.133,15.687
51.000,43.548,100.000,0.566,26.215,15.677
52.000,45.161,100.000,0.527,26.143,15.677
53.000,45.161,100.000,0.482,26.190,15.645
54.000,58.065,100.000,0.491,24.169,13.767
55.000,35.484,100.000,0.530,22.504,13.362
56.000,40.323,100.000,0.635,22.499,13.331
57.000,59.677,100.000,0.560,22.484,13.252
58.000,33.871,100.000,0.554,22.542,13.225
59.000,59.677,100.000,0.563,22.625,13.313
60.000,66.129,100.000,0.626,22.539,13.255
61.000,58.065,100.000,0.608,22.590,13.235
62.000,59.677,100.000,0.593,22.595,13.282
63.000,58.065,100.000,0.590,22.406,13.304
64.000,56.452,100.000,0.584,25.201,15.762
65.000,33.871,100.000,0.590,26.183,15.763
66.000,56.452,100.000,0.569,26.166,15.687
67.000,54.839,100.000,0.548,26.213,15.736
68.000,48.387,100.000,0.548,26.115,15.703
69.000,48.387,100.000,0.539,25.970,15.466
70.000,51.613,100.000,0.566,26.163,15.696
71.000,51.613,100.000,0.557,26.199,15.722
72.000,62.903,100.000,0.545,26.165,15.667
73.000,33.871,100.000,0.485,24.428,13.941
74.000,62.903,100.000,0.530,22.466,13.305
75.000,58.065,100.000,0.566,22.584,13.289
76.000,56.452,100.000,0.569,22.498,13.363
77.000,33.871,100.000,0.485,22.553,13.367
78.000,59.677,100.000,0.503,22.461,13.279
79.000,45.161,100.000,0.575,22.510,13.279
80.000,41.935,100.000,0.518,22.514,13.192
81.000,56.452,100.000,0.539,22.548,13.205
82.000,59.677,100.000,0.488,22.534,13.263
83.000,59.677,100.000,0.590,22.560,13.298
84.000,33.871,100.000,0.488,22.546,13.380
85.000,69.355,100.000,0.521,22.504,13.305
86.000,56.452,100.000,0.515,22.485,13.291
87.000,56.452,100.000,0.581,22.534,13.271
88.000,54.839,100.000,0.563,22.567,13.246
89.000,51.613,100.000,0.533,22.741,13.484
90.000,46.774,100.000,0.566,22.451,13.281
91.000,54.839,100.000,0.605,22.600,13.322
92.000,46.774,100.000,0.500,22.397,13.145
93.000,38.710,100.000,0.566,22.595,13.324
94.000,46.774,100.000,0.509,22.502,13.309
95.000,43.548,100.000,0.584,22.577,13.282
96.000,56.452,100.000,0.530,22.483,13.342
97.000,53.226,100.000,0.557,22.533,13.433
98.000,66.129,100.000,0.602,22.465,13.305
99.000,40.323,100.000,0.470,22.569,13.270
100.000,38.710,100.000,0.587,22.415,13.289
101.000,33.871,100.000,0.590,22.606,13.409
102.000,61.290,100.000,0.560,22.532,13.304
103.000,59.677,100.000,0.554,22.671,13.288
104.000,37.097,100.000,0.548,22.545,13.164
105.000,33.871,100.000,0.446,22.595,13.254
106.000,64.516,100.000,0.530,22.531,13.258
107.000,35.484,100.000,0.521,22.429,13.310
108.000,59.677,100.000,0.533,22.458,13.290
109.000,41.935,100.000,0.575,22.551,13.266
110.000,35.484,100.000,0.515,22.564,13.335
111.000,51.613,100.000,0.602,22.540,13.326
112.000,38.710,100.000,0.596,22.543,13.226
113.000,33.871,100.000,0.506,22.615,13.329
114.000,50.000,100.000,0.557,22.552,13.277
115.000,46.774,100.000,0.629,22.469,13.292
116.000,33.871,100.000,0.530,22.461,13.346
117.000,33.871,100.000,0.506,22.439,13.322
118.000,66.129,100.000,0.632,22.570,13.331
119.000,33.871,100.000,0.641,22.620,13.357
120.000,33.871,100.000,0.599,22.509,13.368
121.000,59.677,100.000,0.557,22.542,13.372
